v1,v2,v3,v4,category,pred_word,score,is_correct
falling,fell,taking,took,syntactic,took,0.8046987056732178,True
falling,fell,thinking,thought,syntactic,thought,0.590106725692749,True
falling,fell,vanishing,vanished,syntactic,vanished,0.5965551137924194,True
falling,fell,walking,walked,syntactic,walked,0.7098763585090637,True
falling,fell,writing,wrote,syntactic,write,0.594224750995636,False
falling,fell,dancing,danced,syntactic,dance,0.6933518648147583,False
falling,fell,decreasing,decreased,syntactic,decreased,0.761965274810791,True
falling,fell,describing,described,syntactic,described,0.6995051503181458,True
falling,fell,enhancing,enhanced,syntactic,enhance,0.6765113472938538,False
feeding,fed,flying,flew,syntactic,flew,0.5595987439155579,True
feeding,fed,generating,generated,syntactic,generated,0.6580873131752014,True
feeding,fed,going,went,syntactic,gonna,0.5990414023399353,False
feeding,fed,hiding,hid,syntactic,hid,0.6156308650970459,True
feeding,fed,hitting,hit,syntactic,hit,0.6242556571960449,True
feeding,fed,implementing,implemented,syntactic,implemented,0.5839689373970032,True
feeding,fed,increasing,increased,syntactic,increased,0.6068584322929382,True
feeding,fed,jumping,jumped,syntactic,jumped,0.5463273525238037,True
feeding,fed,knowing,knew,syntactic,knew,0.47118085622787476,True
feeding,fed,listening,listened,syntactic,listened,0.6456617712974548,True
feeding,fed,looking,looked,syntactic,look,0.4765317142009735,False
feeding,fed,moving,moved,syntactic,moved,0.5827469229698181,True
feeding,fed,paying,paid,syntactic,paid,0.6527261734008789,True
feeding,fed,playing,played,syntactic,played,0.6489983797073364,True
feeding,fed,predicting,predicted,syntactic,predicted,0.6625352501869202,True
feeding,fed,reading,read,syntactic,read,0.5798096656799316,True
feeding,fed,running,ran,syntactic,Running,0.5149580240249634,False
feeding,fed,saying,said,syntactic,implying,0.45867228507995605,False
feeding,fed,screaming,screamed,syntactic,screamed,0.6547215580940247,True
feeding,fed,seeing,saw,syntactic,witnessing,0.4833967387676239,False
feeding,fed,selling,sold,syntactic,sold,0.6144046783447266,True
feeding,fed,shrinking,shrank,syntactic,shrunk,0.5562511682510376,False
feeding,fed,singing,sang,syntactic,sing,0.6538538932800293,False
feeding,fed,sitting,sat,syntactic,sat,0.6194815039634705,True
feeding,fed,sleeping,slept,syntactic,slept,0.6573572754859924,True
feeding,fed,slowing,slowed,syntactic,slowed,0.5737752914428711,True
feeding,fed,spending,spent,syntactic,Spending,0.5198216438293457,False
feeding,fed,striking,struck,syntactic,struck,0.5521502494812012,True
feeding,fed,swimming,swam,syntactic,swim,0.6359471082687378,False
feeding,fed,taking,took,syntactic,taken,0.5828267931938171,False
feeding,fed,thinking,thought,syntactic,thought,0.5103476643562317,True
feeding,fed,vanishing,vanished,syntactic,disappearing,0.6078117489814758,False
feeding,fed,walking,walked,syntactic,walk,0.5663320422172546,False
feeding,fed,writing,wrote,syntactic,written,0.606572151184082,False
feeding,fed,dancing,danced,syntactic,dance,0.632915735244751,False
feeding,fed,decreasing,decreased,syntactic,increasing,0.5823989510536194,False
feeding,fed,describing,described,syntactic,described,0.6141067743301392,True
feeding,fed,enhancing,enhanced,syntactic,enhance,0.6070731282234192,False
feeding,fed,falling,fell,syntactic,fell,0.5513823628425598,True
flying,flew,generating,generated,syntactic,generate,0.62950199842453,False
flying,flew,going,went,syntactic,went,0.6453182697296143,True
flying,flew,hiding,hid,syntactic,hid,0.7138358354568481,True
flying,flew,hitting,hit,syntactic,hit,0.6387481093406677,True
flying,flew,implementing,implemented,syntactic,implement,0.6261793375015259,False
flying,flew,increasing,increased,syntactic,increased,0.6737006902694702,True
flying,flew,jumping,jumped,syntactic,jumped,0.7464929819107056,True
flying,flew,knowing,knew,syntactic,knew,0.5535221695899963,True
flying,flew,listening,listened,syntactic,listened,0.7062705159187317,True
flying,flew,looking,looked,syntactic,looked,0.551642894744873,True
flying,flew,moving,moved,syntactic,moved,0.7322077751159668,True
flying,flew,paying,paid,syntactic,paid,0.6807494163513184,True
flying,flew,playing,played,syntactic,played,0.7365173101425171,True
flying,flew,predicting,predicted,syntactic,predicted,0.7325617671012878,True
flying,flew,reading,read,syntactic,read,0.5917707085609436,True
flying,flew,running,ran,syntactic,ran,0.7349240183830261,True
flying,flew,saying,said,syntactic,insisted,0.5013611912727356,False
flying,flew,screaming,screamed,syntactic,screamed,0.7517006993293762,True
flying,flew,seeing,saw,syntactic,saw,0.6855084896087646,True
flying,flew,selling,sold,syntactic,sold,0.5964691042900085,True
flying,flew,shrinking,shrank,syntactic,shrunk,0.6292122006416321,False
flying,flew,singing,sang,syntactic,sang,0.7831804752349854,True
flying,flew,sitting,sat,syntactic,sat,0.8084927201271057,True
flying,flew,sleeping,slept,syntactic,slept,0.7364929914474487,True
flying,flew,slowing,slowed,syntactic,slowed,0.6717816591262817,True
flying,flew,spending,spent,syntactic,Spending,0.5641629695892334,False
flying,flew,striking,struck,syntactic,struck,0.6784119009971619,True
flying,flew,swimming,swam,syntactic,swam,0.7266997694969177,True
flying,flew,taking,took,syntactic,took,0.8074038624763489,True
flying,flew,thinking,thought,syntactic,thought,0.557147741317749,True
flying,flew,vanishing,vanished,syntactic,disappearing,0.6048005819320679,False
flying,flew,walking,walked,syntactic,walked,0.7784424424171448,True
flying,flew,writing,wrote,syntactic,write,0.5849459767341614,False
flying,flew,dancing,danced,syntactic,danced,0.6852598190307617,True
flying,flew,decreasing,decreased,syntactic,decreased,0.6448987126350403,True
flying,flew,describing,described,syntactic,described,0.6908206343650818,True
flying,flew,enhancing,enhanced,syntactic,enhance,0.6520844101905823,False
flying,flew,falling,fell,syntactic,fell,0.7827379703521729,True
flying,flew,feeding,fed,syntactic,feed,0.5737180709838867,False
generating,generated,going,went,syntactic,gonna,0.6019601821899414,False
generating,generated,hiding,hid,syntactic,hid,0.6168627142906189,True
generating,generated,hitting,hit,syntactic,hit,0.6754488945007324,True
generating,generated,implementing,implemented,syntactic,implemented,0.6970981359481812,True
generating,generated,increasing,increased,syntactic,increased,0.737153947353363,True
generating,generated,jumping,jumped,syntactic,jumped,0.5876686573028564,True
generating,generated,knowing,knew,syntactic,Knowing,0.4830252230167389,False
generating,generated,listening,listened,syntactic,listened,0.6617818474769592,True
generating,generated,looking,looked,syntactic,look,0.5383055210113525,False
generating,generated,moving,moved,syntactic,moved,0.5949719548225403,True
generating,generated,paying,paid,syntactic,paid,0.7463476061820984,True
generating,generated,playing,played,syntactic,played,0.695755124092102,True
generating,generated,predicting,predicted,syntactic,predicted,0.7202405333518982,True
generating,generated,reading,read,syntactic,read,0.6365101933479309,True
generating,generated,running,ran,syntactic,Running,0.5772510766983032,False
generating,generated,saying,said,syntactic,stating,0.5126752853393555,False
generating,generated,screaming,screamed,syntactic,screams,0.6556426286697388,False
generating,generated,seeing,saw,syntactic,saw,0.5729950666427612,True
generating,generated,selling,sold,syntactic,sold,0.6483966112136841,True
generating,generated,shrinking,shrank,syntactic,shrunk,0.65558922290802,False
generating,generated,singing,sang,syntactic,sing,0.6520798802375793,False
generating,generated,sitting,sat,syntactic,sat,0.6449394226074219,True
generating,generated,sleeping,slept,syntactic,slept,0.6452172994613647,True
generating,generated,slowing,slowed,syntactic,slowed,0.6579195857048035,True
generating,generated,spending,spent,syntactic,Spending,0.6367250084877014,False
generating,generated,striking,struck,syntactic,struck,0.6044740080833435,True
generating,generated,swimming,swam,syntactic,swim,0.6934366226196289,False
generating,generated,taking,took,syntactic,taken,0.6795644164085388,False
generating,generated,thinking,thought,syntactic,Thinking,0.5583804845809937,False
generating,generated,vanishing,vanished,syntactic,disappearing,0.6398830413818359,False
generating,generated,walking,walked,syntactic,walk,0.6251172423362732,False
generating,generated,writing,wrote,syntactic,written,0.6472415328025818,False
generating,generated,dancing,danced,syntactic,dance,0.6851333975791931,False
generating,generated,decreasing,decreased,syntactic,decreased,0.6933868527412415,True
generating,generated,describing,described,syntactic,described,0.6533639430999756,True
generating,generated,enhancing,enhanced,syntactic,enhance,0.6762087941169739,False
generating,generated,falling,fell,syntactic,fell,0.6405022144317627,True
generating,generated,feeding,fed,syntactic,feed,0.6156032085418701,False
generating,generated,flying,flew,syntactic,flew,0.617788553237915,True
going,went,hiding,hid,syntactic,hid,0.7007215619087219,True
going,went,hitting,hit,syntactic,hit,0.5335177183151245,True
going,went,implementing,implemented,syntactic,implementation,0.5504981875419617,False
going,went,increasing,increased,syntactic,increased,0.6265108585357666,True
going,went,jumping,jumped,syntactic,jumped,0.6906805038452148,True
going,went,knowing,knew,syntactic,hid,0.45799344778060913,False
going,went,listening,listened,syntactic,listened,0.6067657470703125,True
going,went,looking,looked,syntactic,looked,0.5506055951118469,True
going,went,moving,moved,syntactic,moved,0.6626977920532227,True
going,went,paying,paid,syntactic,paid,0.5609562397003174,True
going,went,playing,played,syntactic,played,0.6367551684379578,True
going,went,predicting,predicted,syntactic,predicted,0.5583676099777222,True
going,went,reading,read,syntactic,read,0.4750498831272125,True
going,went,running,ran,syntactic,ran,0.7473846673965454,True
going,went,saying,said,syntactic,stating,0.4711756706237793,False
going,went,screaming,screamed,syntactic,screamed,0.6606993079185486,True
going,went,seeing,saw,syntactic,saw,0.6568256616592407,True
going,went,selling,sold,syntactic,sold,0.5204505920410156,True
going,went,shrinking,shrank,syntactic,shrank,0.6125938296318054,True
going,went,singing,sang,syntactic,sang,0.6752270460128784,True
going,went,sitting,sat,syntactic,sat,0.7529651522636414,True
going,went,sleeping,slept,syntactic,slept,0.67598557472229,True
going,went,slowing,slowed,syntactic,slowed,0.607510507106781,True
going,went,spending,spent,syntactic,Spending,0.5109796524047852,False
going,went,striking,struck,syntactic,struck,0.5840943455696106,True
going,went,swimming,swam,syntactic,swam,0.6328115463256836,True
going,went,taking,took,syntactic,took,0.774390697479248,True
going,went,thinking,thought,syntactic,Thinking,0.48996999859809875,False
going,went,vanishing,vanished,syntactic,vanished,0.5858908891677856,True
going,went,walking,walked,syntactic,walked,0.7137330770492554,True
going,went,writing,wrote,syntactic,write,0.49057555198669434,False
going,went,dancing,danced,syntactic,danced,0.6404545903205872,True
going,went,decreasing,decreased,syntactic,decreased,0.6140740513801575,True
going,went,describing,described,syntactic,described,0.5980411767959595,True
going,went,enhancing,enhanced,syntactic,enhance,0.5225905776023865,False
going,went,falling,fell,syntactic,fell,0.7665978670120239,True
going,went,feeding,fed,syntactic,feed,0.47807398438453674,False
going,went,flying,flew,syntactic,flew,0.7165666818618774,True
going,went,generating,generated,syntactic,generated,0.5077828764915466,True
hiding,hid,hitting,hit,syntactic,hit,0.6427269577980042,True
hiding,hid,implementing,implemented,syntactic,implementation,0.6474748253822327,False
hiding,hid,increasing,increased,syntactic,increased,0.7197467684745789,True
hiding,hid,jumping,jumped,syntactic,jumped,0.7084251642227173,True
hiding,hid,knowing,knew,syntactic,knew,0.5609084963798523,True
hiding,hid,listening,listened,syntactic,listened,0.7181269526481628,True
hiding,hid,looking,looked,syntactic,looked,0.6072250604629517,True
hiding,hid,moving,moved,syntactic,moved,0.6045618653297424,True
hiding,hid,paying,paid,syntactic,paid,0.672697901725769,True
hiding,hid,playing,played,syntactic,played,0.7159773111343384,True
hiding,hid,predicting,predicted,syntactic,predicted,0.7278792262077332,True
hiding,hid,reading,read,syntactic,read,0.6169142723083496,True
hiding,hid,running,ran,syntactic,ran,0.6999396681785583,True
hiding,hid,saying,said,syntactic,stating,0.5153364539146423,False
hiding,hid,screaming,screamed,syntactic,screamed,0.7424753904342651,True
hiding,hid,seeing,saw,syntactic,saw,0.6959887742996216,True
hiding,hid,selling,sold,syntactic,sold,0.6360642313957214,True
hiding,hid,shrinking,shrank,syntactic,shrank,0.6458137631416321,True
hiding,hid,singing,sang,syntactic,sang,0.7615085244178772,True
hiding,hid,sitting,sat,syntactic,sat,0.7751460075378418,True
hiding,hid,sleeping,slept,syntactic,slept,0.7456315755844116,True
hiding,hid,slowing,slowed,syntactic,slowed,0.6821800470352173,True
hiding,hid,spending,spent,syntactic,Spending,0.592481791973114,False
hiding,hid,striking,struck,syntactic,struck,0.6677677631378174,True
hiding,hid,swimming,swam,syntactic,swim,0.7089781165122986,False
hiding,hid,taking,took,syntactic,took,0.7452113032341003,True
hiding,hid,thinking,thought,syntactic,thought,0.5642263889312744,True
hiding,hid,vanishing,vanished,syntactic,disappearing,0.6412540674209595,False
hiding,hid,walking,walked,syntactic,walked,0.6980693340301514,True
hiding,hid,writing,wrote,syntactic,write,0.6069403886795044,False
hiding,hid,dancing,danced,syntactic,danced,0.699438214302063,True
hiding,hid,decreasing,decreased,syntactic,decreased,0.6798417568206787,True
hiding,hid,describing,described,syntactic,described,0.6999926567077637,True
hiding,hid,enhancing,enhanced,syntactic,enhance,0.6694706082344055,False
hiding,hid,falling,fell,syntactic,fell,0.7581291794776917,True
hiding,hid,feeding,fed,syntactic,feed,0.6028762459754944,False
hiding,hid,flying,flew,syntactic,flew,0.678250253200531,True
hiding,hid,generating,generated,syntactic,generate,0.6611849665641785,False
hiding,hid,going,went,syntactic,gonna,0.6113274693489075,False
hitting,hit,implementing,implemented,syntactic,implement,0.6944764256477356,False
hitting,hit,increasing,increased,syntactic,increased,0.6857094764709473,True
hitting,hit,jumping,jumped,syntactic,jumped,0.6322802901268005,True
hitting,hit,knowing,knew,syntactic,know,0.5351749658584595,False
hitting,hit,listening,listened,syntactic,listen,0.6778255105018616,False
hitting,hit,looking,looked,syntactic,look,0.5735296607017517,False
hitting,hit,moving,moved,syntactic,moved,0.6379206776618958,True
hitting,hit,paying,paid,syntactic,paid,0.7058628797531128,True
hitting,hit,playing,played,syntactic,played,0.6903002262115479,True
hitting,hit,predicting,predicted,syntactic,predicted,0.7429133057594299,True
hitting,hit,reading,read,syntactic,read,0.6550427675247192,True
hitting,hit,running,ran,syntactic,run,0.5859818458557129,False
hitting,hit,saying,said,syntactic,say,0.4980902075767517,False
hitting,hit,screaming,screamed,syntactic,screamed,0.6970735788345337,True
hitting,hit,seeing,saw,syntactic,see,0.5762953162193298,False
hitting,hit,selling,sold,syntactic,sold,0.6592351794242859,True
hitting,hit,shrinking,shrank,syntactic,shrunk,0.6374775171279907,False
hitting,hit,singing,sang,syntactic,sing,0.7693861126899719,False
hitting,hit,sitting,sat,syntactic,sit,0.6555021405220032,False
hitting,hit,sleeping,slept,syntactic,slept,0.6657036542892456,True
hitting,hit,slowing,slowed,syntactic,slowed,0.6571924686431885,True
hitting,hit,spending,spent,syntactic,Spending,0.5840882658958435,False
hitting,hit,striking,struck,syntactic,struck,0.7281346321105957,True
hitting,hit,swimming,swam,syntactic,swim,0.7345989346504211,False
hitting,hit,taking,took,syntactic,take,0.6980634927749634,False
hitting,hit,thinking,thought,syntactic,thought,0.5527245402336121,True
hitting,hit,vanishing,vanished,syntactic,disappearing,0.6365010738372803,False
hitting,hit,walking,walked,syntactic,walk,0.6908596754074097,False
hitting,hit,writing,wrote,syntactic,write,0.6749251484870911,False
hitting,hit,dancing,danced,syntactic,dance,0.7263364791870117,False
hitting,hit,decreasing,decreased,syntactic,decreased,0.6243040561676025,True
hitting,hit,describing,described,syntactic,described,0.6594817638397217,True
hitting,hit,enhancing,enhanced,syntactic,enhance,0.7110515236854553,False
hitting,hit,falling,fell,syntactic,fell,0.6730186343193054,True
hitting,hit,feeding,fed,syntactic,feed,0.662206768989563,False
hitting,hit,flying,flew,syntactic,flew,0.6408266425132751,True
hitting,hit,generating,generated,syntactic,generate,0.7195136547088623,False
hitting,hit,going,went,syntactic,gonna,0.6508275270462036,False
hitting,hit,hiding,hid,syntactic,hid,0.6385190486907959,True
implementing,implemented,increasing,increased,syntactic,increased,0.7266135811805725,True
implementing,implemented,jumping,jumped,syntactic,jump,0.5790975689888,False
implementing,implemented,knowing,knew,syntactic,know,0.5073249936103821,False
implementing,implemented,listening,listened,syntactic,listened,0.6295640468597412,True
implementing,implemented,looking,looked,syntactic,look,0.5132020711898804,False
implementing,implemented,moving,moved,syntactic,moved,0.6379699110984802,True
implementing,implemented,paying,paid,syntactic,paid,0.7516916394233704,True
implementing,implemented,playing,played,syntactic,played,0.6944196224212646,True
implementing,implemented,predicting,predicted,syntactic,predicted,0.7559563517570496,True
implementing,implemented,reading,read,syntactic,read,0.6362059712409973,True
implementing,implemented,running,ran,syntactic,run,0.5501000285148621,False
implementing,implemented,saying,said,syntactic,stating,0.4552234709262848,False
implementing,implemented,screaming,screamed,syntactic,screams,0.6393880844116211,False
implementing,implemented,seeing,saw,syntactic,seen,0.5915994048118591,False
implementing,implemented,selling,sold,syntactic,sold,0.7406908273696899,True
implementing,implemented,shrinking,shrank,syntactic,shrunk,0.6771180629730225,False
implementing,implemented,singing,sang,syntactic,sing,0.7017213106155396,False
implementing,implemented,sitting,sat,syntactic,sit,0.6216878890991211,False
implementing,implemented,sleeping,slept,syntactic,slept,0.652581512928009,True
implementing,implemented,slowing,slowed,syntactic,slowed,0.6346664428710938,True
implementing,implemented,spending,spent,syntactic,Spending,0.599625289440155,False
implementing,implemented,striking,struck,syntactic,struck,0.5883454084396362,True
implementing,implemented,swimming,swam,syntactic,swim,0.7121619582176208,False
implementing,implemented,taking,took,syntactic,taken,0.7311954498291016,False
implementing,implemented,thinking,thought,syntactic,thought,0.5603154897689819,True
implementing,implemented,vanishing,vanished,syntactic,disappearing,0.6601907014846802,False
implementing,implemented,walking,walked,syntactic,walk,0.6105286478996277,False
implementing,implemented,writing,wrote,syntactic,written,0.6454428434371948,False
implementing,implemented,dancing,danced,syntactic,dance,0.6769034266471863,False
implementing,implemented,decreasing,decreased,syntactic,reduced,0.6617798209190369,False
implementing,implemented,describing,described,syntactic,described,0.6759883165359497,True
implementing,implemented,enhancing,enhanced,syntactic,enhance,0.7090657353401184,False
implementing,implemented,falling,fell,syntactic,fallen,0.6106050610542297,False
implementing,implemented,feeding,fed,syntactic,feed,0.6023515462875366,False
implementing,implemented,flying,flew,syntactic,fly,0.6159402132034302,False
implementing,implemented,generating,generated,syntactic,generated,0.7144439220428467,True
implementing,implemented,going,went,syntactic,gonna,0.598138689994812,False
implementing,implemented,hiding,hid,syntactic,hidden,0.5872739553451538,False
implementing,implemented,hitting,hit,syntactic,hit,0.6829259395599365,True
increasing,increased,jumping,jumped,syntactic,jumped,0.7285007238388062,True
increasing,increased,knowing,knew,syntactic,Knowing,0.5180275440216064,False
increasing,increased,listening,listened,syntactic,listen,0.6407257914543152,False
increasing,increased,looking,looked,syntactic,look,0.5461848378181458,False
increasing,increased,moving,moved,syntactic,moved,0.6681457757949829,True
increasing,increased,paying,paid,syntactic,paid,0.7730025053024292,True
increasing,increased,playing,played,syntactic,played,0.732573926448822,True
increasing,increased,predicting,predicted,syntactic,predicted,0.7475422024726868,True
increasing,increased,reading,read,syntactic,read,0.6036766171455383,True
increasing,increased,running,ran,syntactic,ran,0.6058146953582764,True
increasing,increased,saying,said,syntactic,stating,0.48472580313682556,False
increasing,increased,screaming,screamed,syntactic,screamed,0.6679235100746155,True
increasing,increased,seeing,saw,syntactic,saw,0.6276495456695557,True
increasing,increased,selling,sold,syntactic,sold,0.680074155330658,True
increasing,increased,shrinking,shrank,syntactic,shrunk,0.7810491323471069,False
increasing,increased,singing,sang,syntactic,sing,0.7096819877624512,False
increasing,increased,sitting,sat,syntactic,sat,0.7022994756698608,True
increasing,increased,sleeping,slept,syntactic,slept,0.7304198741912842,True
increasing,increased,slowing,slowed,syntactic,slowed,0.7601526975631714,True
increasing,increased,spending,spent,syntactic,Spending,0.6703184843063354,False
increasing,increased,striking,struck,syntactic,struck,0.6547889709472656,True
increasing,increased,swimming,swam,syntactic,swim,0.7333075404167175,False
increasing,increased,taking,took,syntactic,took,0.7342888116836548,True
increasing,increased,thinking,thought,syntactic,thought,0.5829928517341614,True
increasing,increased,vanishing,vanished,syntactic,disappearing,0.668114185333252,False
increasing,increased,walking,walked,syntactic,walk,0.6432424187660217,False
increasing,increased,writing,wrote,syntactic,write,0.638322651386261,False
increasing,increased,dancing,danced,syntactic,dance,0.7036733031272888,False
increasing,increased,decreasing,decreased,syntactic,decreased,0.9004015326499939,True
increasing,increased,describing,described,syntactic,described,0.6900880932807922,True
increasing,increased,enhancing,enhanced,syntactic,enhance,0.7132439017295837,False
increasing,increased,falling,fell,syntactic,fell,0.7910627126693726,True
increasing,increased,feeding,fed,syntactic,feed,0.6181166172027588,False
increasing,increased,flying,flew,syntactic,flew,0.643708348274231,True
increasing,increased,generating,generated,syntactic,generated,0.7225726246833801,True
increasing,increased,going,went,syntactic,gonna,0.6417074799537659,False
increasing,increased,hiding,hid,syntactic,hid,0.6887731552124023,True
increasing,increased,hitting,hit,syntactic,hit,0.6935989260673523,True
increasing,increased,implementing,implemented,syntactic,implementation,0.7138037085533142,False
jumping,jumped,knowing,knew,syntactic,knew,0.5459976196289062,True
jumping,jumped,listening,listened,syntactic,listened,0.711945652961731,True
jumping,jumped,looking,looked,syntactic,looked,0.5427475571632385,True
jumping,jumped,moving,moved,syntactic,moved,0.6787623763084412,True
jumping,jumped,paying,paid,syntactic,paid,0.6792278289794922,True
jumping,jumped,playing,played,syntactic,played,0.7218111753463745,True
jumping,jumped,predicting,predicted,syntactic,predicted,0.7565901279449463,True
jumping,jumped,reading,read,syntactic,read,0.5669341683387756,True
jumping,jumped,running,ran,syntactic,ran,0.6820660829544067,True
jumping,jumped,saying,said,syntactic,said,0.48848527669906616,True
jumping,jumped,screaming,screamed,syntactic,screamed,0.7182559370994568,True
jumping,jumped,seeing,saw,syntactic,saw,0.6855310201644897,True
jumping,jumped,selling,sold,syntactic,sold,0.6352916955947876,True
jumping,jumped,shrinking,shrank,syntactic,shrunk,0.6985188126564026,False
jumping,jumped,singing,sang,syntactic,sang,0.7434627413749695,True
jumping,jumped,sitting,sat,syntactic,sat,0.7525858283042908,True
jumping,jumped,sleeping,slept,syntactic,slept,0.7220007181167603,True
jumping,jumped,slowing,slowed,syntactic,slowed,0.7042457461357117,True
jumping,jumped,spending,spent,syntactic,Spending,0.5622788667678833,False
jumping,jumped,striking,struck,syntactic,struck,0.658190906047821,True
jumping,jumped,swimming,swam,syntactic,swam,0.6524900794029236,True
jumping,jumped,taking,took,syntactic,took,0.7702294588088989,True
jumping,jumped,thinking,thought,syntactic,thought,0.5773313045501709,True
jumping,jumped,vanishing,vanished,syntactic,disappearing,0.5982288122177124,False
jumping,jumped,walking,walked,syntactic,walked,0.7245566248893738,True
jumping,jumped,writing,wrote,syntactic,write,0.5764721632003784,False
jumping,jumped,dancing,danced,syntactic,dance,0.6297324299812317,False
jumping,jumped,decreasing,decreased,syntactic,increased,0.7361830472946167,False
jumping,jumped,describing,described,syntactic,described,0.6768728494644165,True
jumping,jumped,enhancing,enhanced,syntactic,enhance,0.6743160486221313,False
jumping,jumped,falling,fell,syntactic,fell,0.8231433033943176,True
jumping,jumped,feeding,fed,syntactic,feed,0.585861325263977,False
jumping,jumped,flying,flew,syntactic,flew,0.7259491682052612,True
jumping,jumped,generating,generated,syntactic,generate,0.6627337336540222,False
jumping,jumped,going,went,syntactic,got,0.5805745124816895,False
jumping,jumped,hiding,hid,syntactic,hid,0.7104547023773193,True
jumping,jumped,hitting,hit,syntactic,hit,0.666036069393158,True
jumping,jumped,implementing,implemented,syntactic,implement,0.6324943900108337,False
jumping,jumped,increasing,increased,syntactic,increased,0.7749087810516357,True
knowing,knew,listening,listened,syntactic,listened,0.6634552478790283,True
knowing,knew,looking,looked,syntactic,looked,0.559780478477478,True
knowing,knew,moving,moved,syntactic,moved,0.6145524978637695,True
knowing,knew,paying,paid,syntactic,paid,0.6358491778373718,True
knowing,knew,playing,played,syntactic,played,0.6945064067840576,True
knowing,knew,predicting,predicted,syntactic,predicted,0.7229544520378113,True
knowing,knew,reading,read,syntactic,read,0.5246583223342896,True
knowing,knew,running,ran,syntactic,ran,0.6605709195137024,True
knowing,knew,saying,said,syntactic,thought,0.5157275199890137,False
knowing,knew,screaming,screamed,syntactic,screamed,0.6472594141960144,True
knowing,knew,seeing,saw,syntactic,saw,0.7097367644309998,True
knowing,knew,selling,sold,syntactic,sold,0.5678344368934631,True
knowing,knew,shrinking,shrank,syntactic,shrunk,0.5870118141174316,False
knowing,knew,singing,sang,syntactic,sang,0.6763640642166138,True
knowing,knew,sitting,sat,syntactic,sat,0.6817305684089661,True
knowing,knew,sleeping,slept,syntactic,slept,0.6196522116661072,True
knowing,knew,slowing,slowed,syntactic,slowed,0.6166774034500122,True
knowing,knew,spending,spent,syntactic,outlays,0.51033616065979,False
knowing,knew,striking,struck,syntactic,struck,0.6023099422454834,True
knowing,knew,swimming,swam,syntactic,swim,0.6346994638442993,False
knowing,knew,taking,took,syntactic,took,0.7086118459701538,True
knowing,knew,thinking,thought,syntactic,thought,0.6764658093452454,True
knowing,knew,vanishing,vanished,syntactic,disappearing,0.6232258081436157,False
knowing,knew,walking,walked,syntactic,walked,0.6137454509735107,True
knowing,knew,writing,wrote,syntactic,write,0.5583090782165527,False
knowing,knew,dancing,danced,syntactic,dance,0.6281710863113403,False
knowing,knew,decreasing,decreased,syntactic,decreased,0.552635133266449,True
knowing,knew,describing,described,syntactic,described,0.6748057007789612,True
knowing,knew,enhancing,enhanced,syntactic,enhance,0.5771713256835938,False
knowing,knew,falling,fell,syntactic,fell,0.6590372323989868,True
knowing,knew,feeding,fed,syntactic,feed,0.5047333240509033,False
knowing,knew,flying,flew,syntactic,flew,0.6439919471740723,True
knowing,knew,generating,generated,syntactic,generate,0.5675309896469116,False
knowing,knew,going,went,syntactic,wanted,0.6234591007232666,False
knowing,knew,hiding,hid,syntactic,hid,0.6104610562324524,True
knowing,knew,hitting,hit,syntactic,hit,0.6314706206321716,True
knowing,knew,implementing,implemented,syntactic,implement,0.5820052623748779,False
knowing,knew,increasing,increased,syntactic,increased,0.5918902158737183,True
knowing,knew,jumping,jumped,syntactic,jumped,0.6344896554946899,True
listening,listened,looking,looked,syntactic,looked,0.597514808177948,True
listening,listened,moving,moved,syntactic,moved,0.6474659442901611,True
listening,listened,paying,paid,syntactic,paid,0.690400242805481,True
listening,listened,playing,played,syntactic,played,0.7862678170204163,True
listening,listened,predicting,predicted,syntactic,predicted,0.7315875291824341,True
listening,listened,reading,read,syntactic,read,0.6878357529640198,True
listening,listened,running,ran,syntactic,ran,0.6818416714668274,True
listening,listened,saying,said,syntactic,stating,0.5319891571998596,False
listening,listened,screaming,screamed,syntactic,screamed,0.7649686932563782,True
listening,listened,seeing,saw,syntactic,saw,0.653793454170227,True
listening,listened,selling,sold,syntactic,sold,0.6415466666221619,True
listening,listened,shrinking,shrank,syntactic,shrunk,0.6776906847953796,False
listening,listened,singing,sang,syntactic,sang,0.8205293416976929,True
listening,listened,sitting,sat,syntactic,sat,0.8089488744735718,True
listening,listened,sleeping,slept,syntactic,slept,0.7730404734611511,True
listening,listened,slowing,slowed,syntactic,slowed,0.6605520844459534,True
listening,listened,spending,spent,syntactic,budgets,0.5503742694854736,False
listening,listened,striking,struck,syntactic,struck,0.5835573673248291,True
listening,listened,swimming,swam,syntactic,swim,0.7087146639823914,False
listening,listened,taking,took,syntactic,took,0.7139195203781128,True
listening,listened,thinking,thought,syntactic,thought,0.6150895357131958,True
listening,listened,vanishing,vanished,syntactic,disappearing,0.6366609930992126,False
listening,listened,walking,walked,syntactic,walked,0.7562123537063599,True
listening,listened,writing,wrote,syntactic,written,0.6599175930023193,False
listening,listened,dancing,danced,syntactic,danced,0.7426961660385132,True
listening,listened,decreasing,decreased,syntactic,increasing,0.6253690719604492,False
listening,listened,describing,described,syntactic,described,0.6771687269210815,True
listening,listened,enhancing,enhanced,syntactic,enhance,0.6758706569671631,False
listening,listened,falling,fell,syntactic,fell,0.65484219789505,True
listening,listened,feeding,fed,syntactic,feed,0.6235426664352417,False
listening,listened,flying,flew,syntactic,flew,0.6796844005584717,True
listening,listened,generating,generated,syntactic,generate,0.6688497066497803,False
